"Subject","AngAffect_Unadj","AngHostil_Unadj","AngAggr_Unadj","FearAffect_Unadj","FearSomat_Unadj","Sadness_Unadj","LifeSatisf_Unadj","MeanPurp_Unadj","PosAffect_Unadj","Friendship_Unadj","Loneliness_Unadj","PercHostil_Unadj","PercReject_Unadj","EmotSupp_Unadj","InstruSupp_Unadj","PercStress_Unadj","SelfEff_Unadj"
"100307",-0.588055555555646,11.0416666666668,-6.3936111111116,2.95249999999999,-4.62166666666673,6.98888888888887,-6.25805555555547,-10.4055555555555,-3.80444444444443,11.9322222222222,2.42694444444441,5.31277777777777,5.78416666666673,-7.12638888888855,4.51750000000024,9.19750000000016,-12.3874999999999
"100408",2.52627986348106,-7.23754266211601,5.83071672354922,6.04914675767903,2.94402730375417,3.67679180887364,3.6102389078498,0.860750853242226,-1.48703071672361,2.67610921501698,0.92696245733767,2.52832764505108,1.10853242320824,-0.0836177474404698,3.23720136518772,-0.598976109215048,4.38156996587031
"100610",-0.573720136518771,-0.937542662116039,-10.6692832764505,0.549146757679183,3.54402730375426,-2.02320819112628,6.01023890784983,-4.23924914675768,5.21296928327645,-5.32389078498294,2.52696245733788,-11.1716723549488,5.10853242320819,6.61638225255973,0.537201365187712,-9.59897610921502,1.18156996587031
"101006",11.5119444444444,-0.758333333333334,0.00638888888888889,-1.6475,-11.7216666666667,2.28888888888889,-7.75805555555556,-4.70555555555555,-8.00444444444445,7.03222222222222,-0.973055555555559,-1.28722222222222,-1.81583333333333,10.3736111111111,-4.4825,0.0974999999999973,-11.0875
"101309",-9.77372013651877,-13.437542662116,0.230716723549486,-5.75085324232082,-11.6559726962457,-7.72320819112628,-5.58976109215017,20.5607508532423,2.91296928327645,3.07610921501706,-4.57303754266212,-4.4716723549488,-13.0914675767918,-6.48361774744027,15.0372013651877,-4.49897610921502,10.3815699658703
"101915",-3.58805555555556,-9.25833333333333,11.0063888888889,-1.9475,1.17833333333333,-3.71111111111111,16.3419444444444,18.7944444444444,12.3955555555556,-0.26777777777778,-3.57305555555555,-13.8872222222222,-12.4158333333333,10.3736111111111,9.0175,-6.1025,18.5125
"102008",2.12627986348123,-9.13754266211604,3.73071672354949,3.84914675767918,14.2440273037543,-1.52320819112628,8.71023890784983,17.0607508532423,13.7129692832765,4.97610921501707,2.72696245733789,3.0283276450512,5.10853242320819,12.3163822525597,15.0372013651877,-1.89897610921502,0.0815699658703085
"102311",-8.38805555555555,-0.858333333333335,-6.39361111111111,-6.0475,-7.02166666666667,4.58888888888889,-1.65805555555555,-1.20555555555555,-8.30444444444444,-9.76777777777778,6.82694444444444,-8.88722222222222,-4.01583333333334,-5.72638888888889,-13.1825,-0.2025,13.9125
"102513",3.72627986348123,-13.437542662116,2.93071672354949,0.249146757679178,2.54402730375426,3.67679180887372,-6.18976109215017,-9.83924914675768,0.312969283276453,-0.423890784982937,-1.37303754266211,6.4283276450512,1.40853242320819,-5.38361774744027,-4.26279863481228,14.401023890785,-0.518430034129693
"102816",8.41194444444444,-13.1583333333333,-6.39361111111111,0.452499999999998,-0.0216666666666691,-0.31111111111111,-6.05805555555555,5.39444444444445,2.69555555555556,1.73222222222222,-1.07305555555555,-3.38722222222222,-1.81583333333333,10.3736111111111,-2.0825,-2.5025,6.9125
"103111",2.02627986348123,-13.437542662116,-4.26928327645051,0.549146757679183,-6.95597269624574,-0.423208191126283,0.910238907849829,11.8607508532423,0.312969283276453,-3.32389078498294,-13.3730375426621,7.62832764505119,14.1085324232082,12.3163822525597,15.0372013651877,0.101023890784983,10.3815699658703
"103414",-3.28805555555555,-2.05833333333333,-6.39361111111111,-1.9475,-1.32166666666667,-4.71111111111111,2.84194444444445,0.794444444444446,0.195555555555557,11.2322222222222,-13.6730555555556,-1.28722222222222,-6.41583333333334,4.67361111111111,9.0175,2.1975,0.712500000000001
"103515",20.4119444444445,21.1416666666667,24.4063888888889,0.252500000000002,8.77833333333334,6.48888888888889,-30.0580555555556,-21.0055555555556,-24.6044444444444,-15.5677777777778,14.4269444444444,18.1127777777778,15.3841666666667,-16.4263888888889,-12.6825,-1.2025,8.2125
"103818",2.31194444444444,-3.75833333333333,-6.39361111111111,1.9525,-5.52166666666667,3.48888888888889,-11.2580555555556,-20.1055555555556,-5.60444444444445,-13.4677777777778,10.8269444444444,-5.98722222222222,5.78416666666667,-10.5263888888889,-9.0825,-0.402500000000003,3.5125
"104012",-3.68805555555556,-2.65833333333333,0.00638888888888889,-0.247499999999998,-7.02166666666667,-1.41111111111111,5.44194444444445,2.99444444444444,-1.60444444444445,3.53222222222222,-3.87305555555556,-1.68722222222222,-0.815833333333334,10.3736111111111,6.6175,-0.402500000000003,-7.7875
"104416",0.911944444444443,-11.7583333333333,-6.39361111111111,0.252500000000002,-7.02166666666667,-2.51111111111111,8.54194444444444,8.39444444444445,13.1955555555556,16.4322222222222,-13.6730555555556,-13.8872222222222,-12.4158333333333,10.3736111111111,15.1175,-13.0025,12.5125
"104820",9.61194444444445,-13.1583333333333,0.00638888888888889,-6.4475,-11.7216666666667,-0.31111111111111,-11.2580555555556,-3.70555555555555,0.0955555555555561,16.4322222222222,-13.6730555555556,-1.08722222222223,-12.4158333333333,4.67361111111111,4.8175,-1.3025,-15.5875
"105014",-4.68805555555556,-4.35833333333334,-6.39361111111111,0.452499999999998,-11.7216666666667,-4.51111111111111,11.5419444444444,10.3944444444444,2.69555555555556,-4.46777777777778,-0.873055555555558,-3.38722222222222,-3.81583333333333,-2.02638888888889,-1.0825,-5.8025,-3.9875
"105115",3.72627986348123,2.26245733788396,3.43071672354949,2.14914675767918,4.14402730375427,8.77679180887372,0.910238907849829,-10.6392491467577,-3.38703071672355,-10.7238907849829,5.22696245733789,7.0283276450512,10.3085324232082,-10.2836177474403,-0.262798634812285,8.10102389078498,-5.51843003412969
"105216",6.22627986348123,-1.63754266211604,-3.26928327645051,8.94914675767918,5.04402730375426,8.97679180887372,-2.98976109215017,-17.4392491467577,-9.58703071672355,-12.5238907849829,16.3269624573379,-4.4716723549488,3.60853242320819,-9.48361774744027,-11.6627986348123,4.20102389078498,-15.9184300341297
"105923",-5.58805555555556,-0.458333333333337,8.10638888888889,-1.3475,-0.821666666666666,-7.31111111111111,0.141944444444443,-4.70555555555555,2.39555555555555,0.532222222222224,0.726944444444444,4.61277777777778,5.78416666666667,10.3736111111111,5.3175,-1.6025,-2.4875
"106319",8.92627986348123,-2.03754266211604,-10.6692832764505,12.4491467576792,4.14402730375427,17.1767918088737,-11.0897610921502,-17.4392491467577,-8.18703071672355,-7.22389078498293,11.6269624573379,-4.4716723549488,4.90853242320819,-1.18361774744027,0.837201365187716,13.701023890785,-4.7184300341297
"106521",-15.4880555555556,8.84166666666667,6.70638888888889,-3.7475,-1.42166666666667,-0.711111111111109,-8.85805555555556,-9.20555555555555,-5.00444444444445,8.93222222222222,0.826944444444445,-5.98722222222222,-3.81583333333333,1.37361111111111,15.1175,-8.0025,-0.787499999999999
"107018",0.511944444444445,-8.85833333333334,-6.39361111111111,-4.2475,-0.321666666666666,-4.71111111111111,5.84194444444445,-2.80555555555556,4.19555555555556,3.33222222222222,-1.67305555555555,-3.18722222222222,-1.91583333333334,10.3736111111111,15.1175,1.8975,1.0125
"107321",0.211944444444448,-3.55833333333333,10.2063888888889,-1.3475,5.57833333333333,-2.81111111111111,-7.45805555555556,-16.1055555555556,-8.00444444444445,6.33222222222222,8.02694444444444,7.71277777777778,7.18416666666667,1.97361111111111,-2.8825,-4.6025,-1.8875
"107422",-2.97372013651877,-3.73754266211604,-10.6692832764505,2.14914675767918,-6.95597269624574,-6.62320819112628,0.910238907849829,-5.03924914675768,0.312969283276453,-1.52389078498293,2.72696245733789,3.0283276450512,3.90853242320819,-5.38361774744027,-1.16279863481228,-0.59897610921502,-4.01843003412969
"107725",6.61194444444445,0.641666666666665,-6.39361111111111,9.6525,2.97833333333333,7.88888888888889,-12.2580555555556,-0.905555555555557,-4.10444444444445,5.03222222222222,-6.37305555555556,-8.88722222222222,0.284166666666668,-4.42638888888889,-12.1825,8.7975,-2.6875
"108121",1.51194444444444,2.34166666666667,-6.39361111111111,0.252500000000002,4.37833333333334,3.48888888888889,2.84194444444445,-2.80555555555556,0.195555555555557,-0.26777777777778,2.42694444444445,5.31277777777778,5.78416666666667,-7.32638888888889,-15.1825,5.2975,-3.5875
"108222",0.126279863481232,-2.43754266211604,2.93071672354949,4.84914675767918,-5.25597269624573,-0.123208191126279,3.01023890784983,-11.1392491467577,0.312969283276453,-7.02389078498293,1.02696245733788,0.228327645051193,-3.89146757679181,-9.48361774744027,-0.362798634812286,-5.89897610921502,-2.7184300341297
"108525",-1.97372013651877,-13.437542662116,7.13071672354949,-3.75085324232082,0.344027303754268,1.87679180887372,-6.88976109215017,-1.03924914675768,0.312969283276453,16.2761092150171,-13.3730375426621,-16.1716723549488,-13.0914675767918,12.3163822525597,15.0372013651877,-14.398976109215,16.3815699658703
"108828",16.6262798634812,23.562457337884,9.03071672354949,21.3491467576792,11.5440273037543,19.5767918088737,-17.3897610921502,-4.83924914675768,-20.0870307167236,-11.4238907849829,22.7269624573379,-2.5716723549488,2.50853242320819,-15.6836177474403,-21.2627986348123,22.401023890785,-9.31843003412969
"109123",3.02627986348123,11.762457337884,13.7307167235495,-0.0508532423208187,1.24402730375427,2.27679180887372,-10.7897610921502,-16.2392491467577,-5.48703071672355,-8.72389078498293,22.0269624573379,7.22832764505119,6.60853242320819,-13.1836177474403,-14.0627986348123,7.80102389078499,-5.61843003412969
"109325",-12.0737201365188,-7.23754266211604,-4.26928327645051,-8.65085324232082,11.6440273037543,-12.0232081911263,3.01023890784983,-1.03924914675768,0.312969283276453,-0.423890784982937,2.72696245733789,3.0283276450512,5.10853242320819,-5.38361774744027,-2.56279863481229,-13.298976109215,-4.01843003412969
"110411",-3.87372013651877,-5.03754266211604,-10.6692832764505,-0.0508532423208187,-5.35597269624573,-12.0232081911263,3.01023890784983,-5.73924914675768,2.81296928327645,7.97610921501707,-6.07303754266212,-8.27167235494881,-4.69146757679181,12.3163822525597,15.0372013651877,-15.798976109215,16.3815699658703
"111009",9.81194444444444,1.94166666666667,-6.39361111111111,4.7525,-5.52166666666667,3.48888888888889,11.5419444444444,7.59444444444444,0.195555555555557,-5.96777777777778,9.72694444444444,-9.18722222222222,-1.81583333333333,10.3736111111111,-5.4825,-4.3025,12.5125
"111413",9.31194444444444,11.4416666666667,-6.39361111111111,6.7525,6.17833333333333,14.0888888888889,-13.0580555555556,-2.80555555555556,-1.90444444444444,11.9322222222222,10.8269444444444,5.31277777777778,5.78416666666667,10.3736111111111,9.5175,8.5975,-6.7875
"111514",-3.87372013651877,5.46245733788396,6.53071672354949,-7.85085324232082,2.64402730375427,-12.0232081911263,-4.28976109215017,-5.03924914675768,-11.4870307167236,-0.423890784982937,0.626962457337886,2.32832764505119,6.20853242320819,-8.38361774744027,-1.86279863481229,2.80102389078499,-12.7184300341297
"112516",4.71194444444445,-4.65833333333333,-6.39361111111111,5.0525,-5.52166666666667,-3.01111111111111,17.6419444444445,12.6944444444444,0.195555555555557,3.13222222222223,-6.37305555555556,-0.68722222222222,-12.4158333333333,4.67361111111111,15.1175,-5.1025,-4.5875
"112920",-0.573720136518771,4.16245733788396,-4.26928327645051,-7.55085324232082,-11.6559726962457,5.07679180887372,11.5102389078498,8.46075085324232,5.21296928327645,3.07610921501706,1.02696245733788,-1.87167235494881,-4.69146757679181,3.91638225255973,15.0372013651877,-6.49897610921502,6.2815699658703
"113215",16.4119444444444,9.64166666666666,9.80638888888889,7.3525,7.77833333333334,7.08888888888889,-2.25805555555556,-9.30555555555556,-5.90444444444444,-1.36777777777777,-3.87305555555556,-13.8872222222222,7.28416666666667,-2.92638888888889,-14.9825,15.9975,-3.2875
"113619",4.61194444444445,-13.1583333333333,-6.39361111111111,3.2525,-5.42166666666667,1.78888888888889,13.5419444444444,8.29444444444445,-4.00444444444445,16.4322222222222,-3.57305555555555,-8.88722222222222,-6.81583333333333,10.3736111111111,9.0175,4.3975,9.9125
"113922",2.82627986348123,6.56245733788396,-1.86928327645051,-3.05085324232082,-11.6559726962457,-0.423208191126283,-6.18976109215017,-4.93924914675768,4.21296928327645,-2.62389078498293,2.72696245733789,8.4283276450512,-2.29146757679181,-1.68361774744027,-3.26279863481229,1.90102389078498,-6.51843003412969
"114217",-11.8880555555556,-13.1583333333333,-6.39361111111111,-18.0475,-11.7216666666667,-12.2111111111111,12.6419444444444,10.8944444444444,0.195555555555557,11.3322222222222,-13.6730555555556,-13.8872222222222,-12.4158333333333,10.3736111111111,6.6175,-3.4025,-1.8875
"114318",5.91194444444444,-3.95833333333334,-6.39361111111111,9.5525,8.17833333333333,1.78888888888889,-3.75805555555556,-0.605555555555553,-5.60444444444445,11.8322222222222,2.52694444444444,-1.28722222222222,3.68416666666667,10.3736111111111,-1.8825,9.1975,-4.4875
"114419",7.02627986348123,4.76245733788396,-1.86928327645051,-0.0508532423208187,3.04402730375426,-12.0232081911263,1.11023890784983,-6.13924914675768,0.312969283276453,-1.32389078498294,-3.57303754266212,-16.1716723549488,-13.0914675767918,12.3163822525597,15.0372013651877,5.60102389078498,-4.01843003412969
"114621",-1.57372013651877,-0.0375426621160408,17.9307167235495,-7.55085324232082,-11.6559726962457,-2.62320819112628,6.21023890784983,-1.93924914675768,0.312969283276453,-0.723890784982935,-3.57303754266212,-0.371672354948808,-13.0914675767918,2.51638225255973,6.53720136518771,0.701023890784985,2.18156996587031
